Question ID,Answer
187936,"[('rough_riders', 0.005333333333333334), ('camillo_benso,_count_of_cavour', 0.0045000000000000005), ('georges_clemenceau', 0.0045000000000000005), ('thaddeus_stevens', 0.004333333333333333), ('john_quincy_adams', 0.0043234126984127), ('babur', 0.00425), ('henry_clay', 0.004174242424242425), ('brigham_young', 0.004166666666666667), ('ulysses_s._grant', 0.004), ('pancho_villa', 0.0039000000000000003), ('battle_of_shiloh', 0.0035666666666666668)]"
187950,"[('parthian_empire', 0.03340695872754698), ('ghana', 0.02957738095238096), ('marcus_licinius_crassus', 0.026326149425287357), ('oda_nobunaga', 0.017122619047619046), ('babur', 0.007), ('truman_doctrine', 0.006583333333333333), ('battle_of_the_thames', 0.005722514005602241), ('battle_of_plassey', 0.005517857142857143), ('tecumseh', 0.0050075757575757576), ('han_dynasty', 0.004833333333333334), ('benjamin_harrison', 0.004625)]"
187957,"[('pancho_villa', 0.053922222222222226), ('tammany_hall', 0.052866666666666666), ('battle_of_austerlitz', 0.035333333333333335), ('battle_of_antietam', 0.034333333333333334), ('arthur_wellesley,_1st_duke_of_wellington', 0.004), ('battle_of_culloden', 0.0038916666666666665), ('chiang_kai-shek', 0.003833333333333333), ('maximilien_de_robespierre', 0.0037), ('battle_of_actium', 0.0036), ('easter_rising', 0.0035833333333333333), ('william_walker_(filibuster)', 0.0035)]"
187964,"[('battle_of_austerlitz', 0.051250000000000004), ('ambrose_burnside', 0.051166666666666666), ('aaron_burr', 0.03454444444444444), ('easter_rising', 0.0034761904761904765), ('july_revolution', 0.003), ('david_livingstone', 0.003), ('babur', 0.0026666666666666666), ('maximilien_de_robespierre', 0.0025), ('battle_of_marathon', 0.0025), ('chester_a._arthur', 0.0024999999999999996), (""st._bartholomew's_day_massacre"", 0.002333333333333333)]"
187971,"[('night_of_the_long_knives', 0.0034166666666666664), ('haymarket_affair', 0.0027873015873015874), ('david_lloyd_george', 0.0021666666666666666), ('verdun', 0.0020833333333333333), ('oregon_trail', 0.0019166666666666666), ('adolf_eichmann', 0.0018333333333333333), ('grover_cleveland', 0.0018333333333333333), ('aaron_burr', 0.0018204013377926423), ('george_washington', 0.0016666666666666666), ('rough_riders', 0.0016666666666666666), ('darius_i', 0.0016250000000000001)]"
187999,"[('hittites', 0.001), ('kitchen_cabinet', 0.001), ('john_brown_(abolitionist)', 0.001), ('finland', 0.001), ('james_a._garfield', 0.0008333333333333333), ('napoleon_iii', 0.0008333333333333333), ('hugh_capet', 0.0007), ('henry_clay', 0.0006666666666666666), ('benjamin_harrison', 0.0005833333333333333), ('samuel_gompers', 0.0005833333333333333), ('battle_of_plassey', 0.0005833333333333333)]"
188006,"[('bonus_army', 0.06154583333333334), ('first_triumvirate', 0.052250000000000005), ('nelson_mandela', 0.034666666666666665), ('benjamin_harrison', 0.02140476190476191), ('georges_clemenceau', 0.005), ('battle_of_tannenberg', 0.004833333333333334), ('henry_morton_stanley', 0.004200000000000001), ('battle_of_caporetto', 0.0041666666666666675), ('alexander_ii_of_russia', 0.004142857142857143), ('whiskey_rebellion', 0.0040134920634920645), ('george_b._mcclellan', 0.0038333333333333336)]"
188020,"[('william_ewart_gladstone', 0.03465), ('david_lloyd_george', 0.03386666666666666), ('lewis_cass', 0.025416666666666667), ('aaron_burr', 0.021410144927536238), ('louis_riel', 0.020742857142857146), ('james_monroe', 0.020200000000000003), ('susan_b._anthony', 0.003), ('wilmot_proviso', 0.0022500000000000003), ('platt_amendment', 0.0022500000000000003), ('roger_b._taney', 0.002217857142857143), ('mali_empire', 0.0021000000000000003)]"
188818,"[('mali_empire', 0.05), ('girolamo_savonarola', 0.05), ('paris_commune', 0.034833333333333334), ('giuseppe_garibaldi', 0.03358333333333333), ('great_northern_war', 0.0334), ('jacques_cartier', 0.03333333333333333), ('meiji_restoration', 0.025333333333333336), ('battle_of_marathon', 0.025), ('james_monroe', 0.02066666666666667), ('muhammad_ali_jinnah', 0.020000000000000004), ('bonus_army', 0.0021666666666666666)]"
188825,"[('franklin_pierce', 0.0524), ('crimean_war', 0.05236666666666667), ('salvador_allende', 0.051833333333333335), ('john_a._macdonald', 0.051583333333333335), ('benito_mussolini', 0.051250000000000004), ('war_of_the_spanish_succession', 0.050583333333333334), ('haile_selassie', 0.0505), ('john_paul_jones', 0.05), ('war_of_the_pacific', 0.05), ('suez_crisis', 0.035333333333333335), ('congress_of_berlin', 0.03364444444444444)]"
188846,"[('lateran_treaty', 0.035333333333333335), ('maine', 0.03383333333333333), ('cardinal_mazarin', 0.004), ('pancho_villa', 0.0021944444444444446), ('council_of_constance', 0.0021666666666666666), ('wounded_knee_massacre', 0.002), ('suez_crisis', 0.002), ('guadalcanal', 0.0018666666666666666), (""st._bartholomew's_day_massacre"", 0.0018333333333333333), ('wilmot_proviso', 0.00175), ('peace_of_westphalia', 0.0017000000000000001)]"
1911,"[('martin_van_buren', 0.0015), ('battle_of_the_thames', 0.0014583333333333334), ('treaty_of_waitangi', 0.0013333333333333333), ('john_quincy_adams', 0.0011666666666666665), ('lewis_cass', 0.001142857142857143), ('lateran_treaty', 0.001), ('council_of_trent', 0.001), ('credit_mobilier_of_america_scandal', 0.001), ('whiskey_ring', 0.001), ('labour_party_(uk)', 0.001), ('luddite', 0.001)]"
2359,"[('cleisthenes', 0.05138571428571429), ('jamaica', 0.050457575757575764), ('john_jay', 0.050375), ('barry_goldwater', 0.05), ('aaron_burr', 0.04753706800445932), ('night_of_the_long_knives', 0.035124242424242426), ('brigham_young', 0.034666666666666665), ('wilmot_proviso', 0.034583333333333334), ('alfred_the_great', 0.03453333333333333), ('battle_of_trenton', 0.03403333333333333), ('martin_van_buren', 0.027503064479380272)]"
2450,"[('battle_of_trenton', 0.005344949494949496), ('mapp_v._ohio', 0.005), ('babur', 0.004750000000000001), ('tammany_hall', 0.004709523809523809), ('pancho_villa', 0.004611111111111111), ('han_dynasty', 0.0045000000000000005), ('bonus_army', 0.0045000000000000005), ('songhai_empire', 0.004469731146046935), ('parthian_empire', 0.004392972713560949), ('william_tecumseh_sherman', 0.004333333333333333), ('peterloo_massacre', 0.004200000000000001)]"
2639,"[('mark_antony', 0.07644548872180451), ('hadrian', 0.05045), ('spartacus', 0.034833333333333334), ('tammany_hall', 0.0031714285714285716), ('marcus_licinius_crassus', 0.0031273399014778323), ('teutonic_knights', 0.002884931734931735), ('george_wallace', 0.0028333333333333335), ('john_foster_dulles', 0.0028333333333333335), ('whiskey_rebellion', 0.0028047619047619045), ('william_tecumseh_sherman', 0.0025833333333333333), ('arthur_wellesley,_1st_duke_of_wellington', 0.0025166666666666666)]"
2709,"[('july_revolution', 0.037344444444444444), ('congress_of_berlin', 0.02506666666666667), ('battle_of_culloden', 0.023292857142857146), ('parthian_empire', 0.008196896975573444), ('babur', 0.007375), ('cardinal_mazarin', 0.006666666666666666), ('cyrus_the_great', 0.006597727272727273), ('songhai_empire', 0.0065058783321941226), ('peterloo_massacre', 0.0057269230769230765), ('napoleon_iii', 0.0056722222222222235), ('ming_dynasty', 0.005406666666666666)]"
2919,"[('songhai_empire', 0.035833333333333335), ('july_revolution', 0.033902777777777775), ('whiskey_rebellion', 0.02571666666666667), ('battle_of_culloden', 0.021092156862745102), ('congress_of_berlin', 0.02033333333333334), ('great_northern_war', 0.004227777777777778), ('dorr_rebellion', 0.004083333333333333), ('battle_of_tannenberg', 0.0035), ('thaddeus_stevens', 0.0035), ('tammany_hall', 0.0030095238095238096), ('battle_of_gettysburg', 0.003)]"
3150,"[('second_vatican_council', 0.10300000000000001), ('albany_congress', 0.10233333333333333), ('edict_of_nantes', 0.09619166666666666), ('huldrych_zwingli', 0.07055555555555555), ('benjamin_harrison', 0.05436666666666667), ('john_paul_jones', 0.052000000000000005), ('muhammad_ali_jinnah', 0.051796825396825404), ('brook_farm', 0.05178571428571429), ('fourteen_points', 0.05016666666666667), ('council_of_chalcedon', 0.03580952380952381), ('equal_rights_amendment', 0.035333333333333335)]"
3206,"[('teutonic_knights', 0.08749755799755804), ('cleisthenes', 0.05290959595959596), ('battle_of_trenton', 0.05178535353535355), ('jawaharlal_nehru', 0.05135396825396826), ('napoleon_iii', 0.05133888888888889), ('battle_of_tannenberg', 0.0372), ('suez_crisis', 0.03533333333333333), ('alexander_ii_of_russia', 0.034866666666666664), ('charles_de_gaulle', 0.034291666666666665), ('bay_of_pigs_invasion', 0.03414444444444444), ('brigham_young', 0.033999999999999996)]"
3402,"[('crimean_war', 0.053178061224489794), ('pancho_villa', 0.051555555555555556), ('john_cabot', 0.051333333333333335), ('amelia_earhart', 0.051333333333333335), ('tammany_hall', 0.05115873015873016), ('salvador_allende', 0.042700000000000016), ('battle_of_shiloh', 0.036199999999999996), ('erie_canal', 0.02615), ('war_of_the_spanish_succession', 0.0071818181818181824), ('adolf_hitler', 0.005361111111111112), ('teutonic_knights', 0.005099084249084248)]"
3479,"[('battle_of_actium', 0.002458333333333333), ('carthage', 0.002333333333333333), ('spartacus', 0.0022500000000000003), ('parthian_empire', 0.002058823529411765), ('john_brown_(abolitionist)', 0.0018333333333333333), ('guelphs_and_ghibellines', 0.0015833333333333333), ('oda_nobunaga', 0.0015476190476190477), ('henry_morton_stanley', 0.0015), ('attila', 0.0015), ('samuel_adams', 0.0015), ('cyrus_the_great', 0.0014659090909090909)]"
3507,"[('david_livingstone', 0.05214285714285715), ('haile_selassie', 0.052000000000000005), ('franklin_pierce', 0.05187424242424242), ('justinian_i', 0.05175757575757576), ('john_a._macdonald', 0.051666666666666666), ('hugh_capet', 0.05154285714285715), ('benito_mussolini', 0.051333333333333335), ('war_of_the_pacific', 0.051283333333333334), ('salvador_allende', 0.051210256410256415), ('john_paul_jones', 0.051166666666666666), ('war_of_the_spanish_succession', 0.051166666666666666)]"
3535,"[('whiskey_rebellion', 0.05279841269841269), ('muhammad_ali_jinnah', 0.05279444444444444), ('henry_l._stimson', 0.052076923076923076), ('battle_of_hastings', 0.051500000000000004), ('parthian_empire', 0.05082692307692308), ('george_wallace', 0.05075), ('oda_nobunaga', 0.037700000000000004), ('jacquerie', 0.03675), ('hanseatic_league', 0.03571190476190477), ('spartacus', 0.035666666666666666), ('guadalcanal', 0.03503333333333333)]"
3731,"[('hartford_convention', 0.0025833333333333333), ('henry_cabot_lodge', 0.0015), ('david_lloyd_george', 0.001), ('third_crusade', 0.001), ('francisco_vasquez_de_coronado', 0.001), ('muhammad_ali_jinnah', 0.0005833333333333333), ('kublai_khan', 0.0005), ('horace_greeley', 0.0005), ('nikita_khrushchev', 0.0005), ('lewis_cass', 0.0005), ('samuel_gompers', 0.0005)]"
3864,"[('pierre_trudeau', 0.005000000000000001), ('alexander_kerensky', 0.003666666666666667), ('william_mckinley', 0.003), ('benjamin_harrison', 0.003), ('oda_nobunaga', 0.0028333333333333335), ('attila', 0.002833333333333333), ('battle_of_agincourt', 0.0027500000000000003), ('battle_of_lepanto', 0.0026666666666666666), ('william_tecumseh_sherman', 0.0025), ('battle_of_tannenberg', 0.0025), ('tecumseh', 0.0025)]"
3997,"[('babur', 0.005416666666666667), ('huldrych_zwingli', 0.005311111111111111), ('whiskey_rebellion', 0.005114285714285715), ('prague_spring', 0.004916666666666666), ('songhai_empire', 0.004840909090909092), ('carthage', 0.004408333333333333), ('council_of_trent', 0.004407308377896614), ('khmer_empire', 0.004101623376623377), ('meiji_restoration', 0.0040668455575432316), ('tammany_hall', 0.00404824016563147), ('peterloo_massacre', 0.004033333333333333)]"
4053,"[('taiping_rebellion', 0.005176054018445323), ('tammany_hall', 0.0048047619047619046), ('babur', 0.0044), ('jawaharlal_nehru', 0.0038095238095238095), ('shaka', 0.003666666666666667), ('bonus_army', 0.0036000000000000003), ('great_northern_war', 0.0033596491228070173), ('songhai_empire', 0.0032909090909090913), ('battle_of_plassey', 0.0032500000000000003), ('marcus_licinius_crassus', 0.0031868637110016424), ('thomas_hart_benton_(politician)', 0.002977777777777778)]"
4179,"[('battle_of_trenton', 0.10714898989898991), ('battle_of_the_thames', 0.1047355158730159), ('teutonic_knights', 0.0724548376460141), ('meiji_restoration', 0.0718612368024133), ('hugh_capet', 0.07114285714285719), ('adolf_eichmann', 0.05453333333333333), ('oda_nobunaga', 0.05396902264402264), ('john_foster_dulles', 0.05316666666666666), ('july_revolution', 0.053129166666666665), ('third_crusade', 0.03892222222222223), ('taiping_rebellion', 0.038123684166075485)]"
4186,"[('justinian_i', 0.1052909090909091), ('battle_of_trenton', 0.10372348484848486), ('henry_i_of_england', 0.10312500000000004), ('parthian_empire', 0.10239040861099684), ('benito_juarez', 0.10200000000000001), ('council_of_chalcedon', 0.10016666666666667), ('crimean_war', 0.061647880690737844), ('ghana', 0.05697619047619048), ('oda_nobunaga', 0.05503549783549785), ('ancient_corinth', 0.054761111111111115), ('ulysses_s._grant', 0.054000000000000006)]"
4396,"[('easter_rising', 0.0022500000000000003), ('porfirio_diaz', 0.002033333333333333), ('songhai_empire', 0.002), ('battle_of_actium', 0.002), ('caligula', 0.0018333333333333333), ('jawaharlal_nehru', 0.001590909090909091), ('darius_i', 0.0015), ('parthian_empire', 0.0015), ('oda_nobunaga', 0.0015), ('kwame_nkrumah', 0.0013333333333333333), ('alexander_ii_of_russia', 0.0013333333333333333)]"
