Question ID,Answer
187999,"[('lollardy', 0.025), ('tammany_hall', 0.001), ('john_peter_zenger', 0.0005), ('trent_affair', 0.00025), (""shays'_rebellion"", 0), ('hanseatic_league', 0), ('henry_morton_stanley', 0.0), ('edict_of_nantes', 0), ('lateran_treaty', 0), ('july_revolution', 0), ('stephen_a._douglas', 0.0)]"
188006,"[('bonus_army', 0.022811111111111115), ('alexander_kerensky', 0.002333333333333333), ('battle_of_caporetto', 0.002), ('battle_of_tannenberg', 0.002), ('david_lloyd_george', 0.0015), ('mark_antony', 0.0013333333333333333), ('brigham_young', 0.001), ('anti-masonic_party', 0.001), ('taiping_rebellion', 0.001), ('labour_party_(uk)', 0.001), ('treaty_of_brest-litovsk', 0.001)]"
188020,"[('mapp_v._ohio', 0.02545), ('william_lloyd_garrison', 0.002), ('roger_b._taney', 0.0013333333333333333), ('walter_mondale', 0.001), ('second_bank_of_the_united_states', 0.001), ('albany_congress', 0.001), ('trent_affair', 0.001), ('francisco_vasquez_de_coronado', 0.001), ('aaron_burr', 0.0007), ('henry_l._stimson', 0.0006666666666666666), ('girolamo_savonarola', 0.0006242424242424243)]"
188818,"[('rutherford_b._hayes', 0.0013333333333333333), ('ulysses_s._grant', 0.001), ('william_mckinley', 0.001), ('salvador_allende', 0.001), ('herbert_hoover', 0.001), ('meiji_restoration', 0.0008333333333333333), ('crimean_war', 0.0006111111111111111), ('magna_carta', 0.0005), ('cardinal_mazarin', 0.0005), ('benito_juarez', 0.0005), ('jacquerie', 0.0005)]"
188825,"[('franklin_pierce', 0.020400000000000005), ('nelson_mandela', 0.009500000000000001), ('salvador_allende', 0.0015), ('george_washington', 0.001), ('ulysses_s._grant', 0.001), ('benjamin_harrison', 0.001), ('jefferson_davis', 0.001), ('amelia_earhart', 0.001), ('walter_mondale', 0.001), ('herbert_hoover', 0.001), ('adolf_eichmann', 0.001)]"
188846,"[('lateran_treaty', 0.03333333333333333), ('peterloo_massacre', 0.03333333333333333), ('genghis_khan', 0.03333333333333333), ('benito_mussolini', 0.03333333333333333), ('council_of_trent', 0.001), ('cardinal_mazarin', 0.001), ('guadalcanal', 0.001), (""shays'_rebellion"", 0.0005), ('battle_of_the_coral_sea', 0.0005), ('maria_theresa', 0.0005), ('muhammad_ali_jinnah', 0.0005)]"
1911,"[('henry_clay', 0.05), ('franklin_pierce', 0.0006666666666666666), ('battle_of_trenton', 0.0005), ('maximilien_de_robespierre', 0.0005), ('jawaharlal_nehru', 0.0005), ('john_quincy_adams', 0.0005), ('grover_cleveland', 0.0005), ('charlemagne', 0.0005), ('henry_i_of_england', 0.0003333333333333333), ('john_marshall', 0.0003333333333333333), ('caligula', 0.0003333333333333333)]"
2359,"[('alfred_the_great', 0.0014166666666666668), ('martin_van_buren', 0.0014166666666666666), ('crimean_war', 0.001), ('george_h._pendleton', 0.001), ('tammany_hall', 0.001), ('salvador_allende', 0.001), ('ming_dynasty', 0.001), ('rutherford_b._hayes', 0.001), ('alexander_ii_of_russia', 0.001), ('battle_of_plassey', 0.001), ('tang_dynasty', 0.001)]"
2450,"[('battle_of_tannenberg', 0.025), ('khmer_empire', 0.001811111111111111), ('chester_a._arthur', 0.001), ('council_of_trent', 0.001), ('genghis_khan', 0.001), ('samuel_de_champlain', 0.001), ('battle_of_trenton', 0.001), ('jawaharlal_nehru', 0.001), ('william_penn', 0.001), ('benjamin_disraeli', 0.001), ('safavid_dynasty', 0.0008428571428571428)]"
2639,"[('darius_i', 0.01703333333333333), ('pierre_trudeau', 0.0018333333333333333), ('henry_clay', 0.0013333333333333333), ('truman_doctrine', 0.001), ('first_crusade', 0.001), ('john_quincy_adams', 0.001), ('grover_cleveland', 0.001), ('babur', 0.001), ('john_foster_dulles', 0.001), ('battle_of_trenton', 0.00075), ('muhammad_ali_jinnah', 0.0007)]"
2709,"[('cleisthenes', 0.034843137254901964), ('charles_martel', 0.03383333333333333), ('atahualpa', 0.03354761904761904), ('salvador_allende', 0.03333333333333333), ('cyrus_the_great', 0.017756060606060612), ('parthian_empire', 0.016666666666666666), ('babur', 0.002761904761904762), ('kublai_khan', 0.0022500000000000003), ('oda_nobunaga', 0.0020833333333333333), ('crimean_war', 0.002), ('arthur_wellesley,_1st_duke_of_wellington', 0.002)]"
2919,"[('alexander_kerensky', 0.033666666666666664), ('bonus_army', 0.025), ('jawaharlal_nehru', 0.0011666666666666665), (""bernardo_o'higgins"", 0.001), ('allan_pinkerton', 0.001), ('labour_party_(uk)', 0.001), ('peloponnesian_war', 0.001), ('long_march', 0.001), ('giuseppe_garibaldi', 0.001), ('songhai_empire', 0.0008333333333333333), ('salvador_allende', 0.0008333333333333333)]"
3150,"[('huldrych_zwingli', 0.0025833333333333337), ('battle_of_lepanto', 0.0016666666666666666), ('marcus_garvey', 0.0016666666666666666), ('cleisthenes', 0.001642857142857143), ('leon_trotsky', 0.0013333333333333333), ('safavid_dynasty', 0.001), ('guelphs_and_ghibellines', 0.001), ('brook_farm', 0.001), ('oda_nobunaga', 0.001), ('second_vatican_council', 0.001), ('pancho_villa', 0.001)]"
3206,"[('charles_martel', 0.05), ('teutonic_knights', 0.024192857142857144), ('parthian_empire', 0.016833333333333332), ('cleisthenes', 0.012194444444444445), ('mali_empire', 0.0015333333333333334), ('cyrus_the_great', 0.0015), ('darius_i', 0.0013666666666666666), ('hanseatic_league', 0.0011666666666666665), ('labour_party_(uk)', 0.001), ('oda_nobunaga', 0.001), ('battle_of_plassey', 0.001)]"
3402,"[('crimean_war', 0.026658022308022302), ('hanseatic_league', 0.025166666666666667), ('teutonic_knights', 0.021250000000000005), ('salvador_allende', 0.020642857142857147), ('muhammad_ali_jinnah', 0.016666666666666666), ('great_northern_war', 0.0029761904761904756), ('war_of_the_spanish_succession', 0.0024318181818181817), ('third_crusade', 0.002277777777777778), ('wounded_knee_massacre', 0.002), ('teapot_dome_scandal', 0.002), ('war_of_the_pacific', 0.002)]"
3479,"[('francisco_franco', 0.025), ('georges_clemenceau', 0.025), ('parthian_empire', 0.0005), ('oda_nobunaga', 0.0005), ('charlemagne', 0.000375), ('huldrych_zwingli', 0.0003333333333333333), ('maria_theresa', 0.0003333333333333333), ('pericles', 0.0003333333333333333), ('first_triumvirate', 0.0003333333333333333), ('kublai_khan', 0.00025), ('henry_vii_of_england', 0.00025)]"
3507,"[('marcus_licinius_crassus', 0.025), ('battle_of_agincourt', 0.020000000000000004), ('john_wycliffe', 0.0016666666666666666), ('franklin_pierce', 0.0015), ('taiping_rebellion', 0.0013333333333333333), ('porfirio_diaz', 0.0011666666666666665), ('benjamin_harrison', 0.001), ('shaka', 0.001), ('akbar', 0.001), ('chandragupta_maurya', 0.001), ('teutonic_knights', 0.001)]"
3535,"[('mark_antony', 0.033666666666666664), ('ancient_corinth', 0.033666666666666664), ('battle_of_plassey', 0.0016666666666666666), ('battle_of_salamis', 0.0015), (""st._bartholomew's_day_massacre"", 0.0015), ('battle_of_trenton', 0.0015), ('battle_of_culloden', 0.001119047619047619), ('battle_of_agincourt', 0.0010333333333333334), ('peterloo_massacre', 0.001), ('labour_party_(uk)', 0.001), ('henry_l._stimson', 0.001)]"
3731,"[('war_of_the_spanish_succession', 0.03333333333333333), ('henry_cabot_lodge', 0.001), ('meiji_restoration', 0.0006666666666666666), ('horace_greeley', 0.0005), ('nikita_khrushchev', 0.0005), ('muhammad_ali_jinnah', 0.0003333333333333333), ('tecumseh', 0.00025), ('marcus_garvey', 0.00025), (""shays'_rebellion"", 0), ('hanseatic_league', 0.0), ('henry_morton_stanley', 0)]"
3864,"[('fidel_castro', 0.0015), ('battle_of_lepanto', 0.0013333333333333333), ('attila', 0.001), ('alexander_kerensky', 0.001), ('battle_of_trenton', 0.001), ('labour_party_(uk)', 0.001), ('battle_of_tannenberg', 0.001), ('tecumseh', 0.001), ('long_march', 0.001), ('marcus_garvey', 0.001), ('pierre_trudeau', 0.001)]"
3997,"[('haymarket_affair', 0.051000000000000004), ('prague_spring', 0.034333333333333334), ('verdun', 0.025), ('adolf_hitler', 0.025), ('aaron_burr', 0.016666666666666666), ('songhai_empire', 0.003), ('grover_cleveland', 0.0027500000000000003), ('john_a._macdonald', 0.002666666666666667), ('georges_clemenceau', 0.0025000000000000005), ('franklin_pierce', 0.0025), ('battle_of_culloden', 0.0025)]"
4053,"[('great_northern_war', 0.001), ('black_hole_of_calcutta', 0.001), ('long_march', 0.001), ('third_crusade', 0.0008333333333333333), ('aaron_burr', 0.0007), ('parthian_empire', 0.0006666666666666666), ('henry_morton_stanley', 0.0005), ('hittites', 0.0005), ('john_paul_jones', 0.0005), ('salvador_allende', 0.0005), ('philip_ii_of_macedon', 0.0005)]"
4179,"[('meiji_restoration', 0.025333333333333336), ('battle_of_austerlitz', 0.025), ('teutonic_knights', 0.0048000000000000004), ('peace_of_westphalia', 0.0021666666666666666), ('battle_of_agincourt', 0.002), ('hanseatic_league', 0.0019166666666666668), ('third_crusade', 0.0019), ('great_northern_war', 0.0017678571428571428), ('battle_of_caporetto', 0.0015), ('battle_of_plassey', 0.0015), ('crimean_war', 0.001461111111111111)]"
4186,"[('ghana', 0.051500000000000004), ('congress_of_berlin', 0.05), ('hanseatic_league', 0.03383333333333333), ('hyksos', 0.03333333333333333), (""st._bartholomew's_day_massacre"", 0.002), ('khmer_empire', 0.001736111111111111), ('safavid_dynasty', 0.0015666666666666665), ('genghis_khan', 0.0013333333333333333), ('peterloo_massacre', 0.00125), ('ancient_corinth', 0.00125), ('battle_of_caporetto', 0.0011666666666666665)]"
4396,"[('david_lloyd_george', 0.001), ('civilian_conservation_corps', 0.001), ('wilmot_proviso', 0.001), ('treaty_of_waitangi', 0.001), ('easter_rising', 0.001), ('trent_affair', 0.001), ('bay_of_pigs_invasion', 0.0005), ('battle_of_trenton', 0.0005), ('kwame_nkrumah', 0.0005), ('pancho_villa', 0.0005), ('pierre_trudeau', 0.0005)]"
